ItemID,Sentiment,SentimentText
4414,0,@danjello I'm gonna cry.  I've already looked it up...the day b4 I asked about the eyeliner 
4415,1,@MarthaVan Sure!!! Will spread the word!  Thx for serving our troops like this. Luv AW!
4416,1,tired after my very first time softball sparing in Solo. Partha won 13-3 yeay ! 
4417,1,Wow. I'm @work already. I'm 45 minutes early! Lol. Well its really nice out so maybe I'll go an get some breakfast. Pax? Aubon? Dunkin D? 
4418,0,"just got into manchester, i miss everyone already    i want to move to england."
4419,1,Congrats on getting married today!! Hope you found someone with Disney passes for the honeymoon  @luishandshake
4420,1,@jonne17 Mmmmmmm... Italian ice cream!  I could go for some right now. My fav &quot;Eis Cafï¿½&quot; is heaven on earth. Enjoy!
4421,1,"btw, i support niley, but i think that nick is better with me..  whatever, im getting really depressed seeing this photos D:"
4422,0,wants to whack someone in the head. I feel numb  
4423,1,@vipvirtualsols LOL...hadn't made that association...you're good 
4424,0,from la habra to costa mesa to laguna to san marcos...all to be sitting on a computer. something isnt right here 
4425,0,Repeat of the funny Bradley Cooper SNL ep on right now if you have nothing else better to do on a Saturday Night. 
4426,1,@preebby you finally got friends  dnt u feel special now ! 
4427,0,@katiekatiek i know they are eek i hate it. i cant believe it its like they came out of know where  i have my first exam in like 13 days!
4428,1,@heathermarie356 livs did my hair at ihloff this morning 
4429,0,i hope my baby gets better  she's been vomiting a lot since this morning. the last thing we need is a grandma yelling @ mama
4430,0,My exams begin monday... 
4431,0,hanging in the rental car while Maia naps. Missing my brother-in-law's UCLA med school grad ceremony 
4432,1,@ShaolinTiger Yeah this happens in some churches as well 
4433,1,"@MarkReadMusic HMV is my fave store haha, ill be sure to pick up a copy "
4434,1,Just had my mom on the phone. I will be in Lille next week end 
4435,0,@RomeosJuliette tell me about it  x how was HOAC ?
4436,1,"@Adriennevh Have a look at that link in my tweet (when you're not on your Crackberry) - Glendale, NSW, Australia  "
4437,1,enjoying the weather 
4438,0,Ok AC is back on! @okayray is going to beat me up 
4439,1,http://twitpic.com/4jj4j - Birthday Breakfast! Yummm- chai &amp; an apple fritter 
4440,1,Yeahhhh Shout out to my boy----------&gt; @chadbeatz he is BEAST! 
4441,0,"stucked by traffic in sudirman, mean while worms in my stomach can't stop singing "
4442,1,@jodixhavok They're goood 
4443,1,@schix :T I am thinking of you a lot today. Really.  Your words have blessed me in ways you don't know! Hang in there. cuddle cuddle
4444,1,@TraceCyrus good morning! 
4445,0,Watching Friends and eating oatmeal with banana and walnuts... then schoooool 
4446,1,@rachelellenw haaa i think it'll be a bit late then rach! oh well have fun anyway! 
4447,1,change is the name of the game! and dats exacly wat we are famous for  @rajivdingra aint we?
4448,0,@alexwilliams12 ... I hope tomorrow is better for you. 
4449,0,I just walked into a wall and it hurt like a bitch . 
4450,0,@janngg Me too! Tuesday was my registration appointment and I just received &quot;final&quot; payment notification MINUTES before the deadline. 
4451,0,"ugh, so disappointed in my hair right now.... it doesn't even look like i did anything to it &gt; "
4452,0,Farina is leaving to Germanyyyy! 
4453,0,is feeling urgh.  Never more than 5 yards from a bucket currently.    TMI?
4454,0,I can't understand Asian people when they try to get my order 
4455,1,thanks new followers @ShannonAronin @mommymandy @lavenderkitty!check out what we do- http://is.gd/92Tc &amp; support a cause you care abt! 
4456,1,67 Reasons that Outlook Sucks - http://fleck.com/a76Yb - speciaal voor @vickup 
4457,0,"Gutted at the weather forecast for seeing Oasis on Sunday, rain &amp; 10 degC "
4458,1,@Jonasbrothers yuppyuup  loved it
4459,0,@twitterific was down for 3 days 
4460,1,"opppss! accidentally called @kaylax01 instead of my sister, karla. hahaa. "
4461,0,Just got back to Anderson.  Now to unload the van 
4462,1,@rickerbh   the mirror can read rfid tags and can relate tags to actions on the web like send an email or tweet n stuff 
4463,1,"@samantharonson -Hey Samantha-just wanted to giv u a shout out, im a big fan, love your work! defo my celeb crush  x peace ;)"
4464,1,sorry not to be tweeting more  but we are busy with the music 
4465,0,need another filling 
4466,0,@craigritchie I get failed security errors every time I try the Prototype Experience 
4467,0,"Reflecting...sigh, my son is starting high school-EEK, is it only downhill from here? Went to his school &amp; was mistaken for a student "
4468,0,"@dajbelshaw Have been bitten with custom blocks before  Oh, and the LA is apparently about to buy a different LP regardless"
4469,0,@theamazingpenny haha not exactly they are all inside 
4470,1,Just saw a limping bird and got sad... But then remembered there's a fedora hat on my head and elvis costello is singing to me-im good 
4471,0,I'm going to miss my best friend  I can't believe he's leaving...
4472,0,Watching jon and kate + 8. the kids are soooooooo cute!!! its unfortunate there's so much drama surrounding them 
4473,1,"@Marcus_Volturi I should resent that, but you are freakishly tall, so all is fair.  Good evening."
4474,0,tomorrow???!  makes my decision easier though....
4475,1,g'night tweeterss! have sweet dreams &lt;3  -  im off 
4476,1,Listening to No Boundaries- Adam Lambert. 
4477,0,@Riki_Merav yeah i have been watching JONAs but i've never been to a jb concert before. No concert in greece 
4478,1, makes my heart smile real big. â™« http://blip.fm/~7qnjr
4479,0,Re-reading dissertation - Bad Times 
4480,1,"@trniii @masterluke103 @kmbar hmmm, no wonder your pages still suck then. "
4481,1,@DanT17 hahaha that was super creepy. thanks. 
4482,1,@aliciamedici YOU DO IT ANYWAY!  &lt;3 15 more days till you see me. Get stoked.
4483,0,Can't sleep....  &amp; why isn't my $ in my damn account!? BofA is trippin
4484,1,@TomFelton aaaw you are lovely to him 
4485,0,@emmy_563 'caus eit was school today!!!! I had a big exam... 
4486,1,"Finally relaxing after a manic week.  Off down south for sunshine, beers and a BBQ with the Luton Lovelies tomorrow!! "
4487,0,watching 90210 and baking in this heat ...i have a burnt head 
4488,0,@dabobabo I can't believe this! Did they give you any reason? 
4489,1,@markhoppus that would be me and my bff who just came to say hi. haha 
4490,1,@katlyng1992 weeeelll i dont wanna brag but that would be a pretty bangin' post. 
4491,0,"@pagankinktress PS: i'm trying to rope in more friends for scrabble on facebook, but nobody wants to play     yahtzee be fun too"
4492,0,"I'm supposed to be in church. But mom hated that, so i'm at home right now.  - http://tweet.sg"
4493,1,@so_zwitschert You probably have about 1 million people watching your twitter right now. No pressure. 
4494,1,weekend has landed and i've opened the obligatory friday beer 
4495,1,@DSKJewelry OMGGG thats so cuteeee! 
4496,1,I'm spending a chunk of my summer with my mom! It'll be fun! 
4497,1,@BillHurlbut you are welcome! 
4498,0,@mileycyrus Reading your biography. It's awemsome! Very interesting. I'm sorry for your bad school time! 
4499,1,"watching CSI, @audreygiselle oh good  omg its one thing after another with that phone lol!"
4500,1,@clouddancefest I'm looking at In-Yer-Face Theatre and if it can relate to a contemporary audience of today... erm ... yeah 
4501,0,A127 shut eastbound at Rayleigh Weir 
4502,0,i need my friends 
4503,1,early zzzzzzzzzzzzzzz..............im sooo inspired  in life you cant let the small stuff get to ya!!
4504,0,Ugh on my way to the bus stop 2 go 2 wrk !  nt cute can't wait to drink sum beer later !
4505,0,@bodyofwater no phish nor roots picnic for me  but planning on checkin out the 2 free fests - @clarkpark &amp; nolibs!
4506,0,@tinygrump I didn't get it either! I want it soo bad 
4507,0,"#criticalmass everyone seems to be leaving now, and I have not yet found anyone going in my direction "
4508,1,@SinsualDzires That's ok baby--I'll love you even with your woodsy/wiener smell 
4509,0,O O O! and my bracelet is breaking  the beeads keep snapping and falling off! BOOOO!
4510,1,"@Nymphh Well, Hello  This is awkward. I can't attach any song for you."
4511,0,My sandwich was wonderfull!  Now I don't want to go to work   !
4512,0,@MarinkaNYC hugs. I can attest to the fact that they grow up WAY too fast. Don't Blink 
4513,0,"Oops - correction, it's @nowheremonastry.  Can't seem to spell worth a darn today... "
4514,0,@Susy412 he is working today  ive tried that still not working..... hmmmm!! im rubbish with computers haha!
4515,0,@smudge372 charming i thought we were friends  x
4516,0,Lovely day today! At work from 10 to 5  can't be here for mothers day  happy mother's day
4517,0,"why do restaurants suck so much?  also, Ed and Al's dad's characterization (still catching up on FMA manga) not at all what I thought!"
4518,1,"@mishacollins dude, u so have to do big brother - ud b hilarious and id finally watch it "
4519,0,@momobabii YES PLEASE LET ME KNOW...I want one so bad....I love my apts but we can't have dogs 
4520,0,@MissBfabulous im not!!  it's still back shit up!
4521,0,"about to get into bed and watch iPLAYERRRRRR, early start tommorow "
4522,0,Where are you sleep?!?  I can't find u anywhere   please come out where ever u r....I have to get up in 4 hours...
4523,0,@lennel how come I didn't get the SMS? 
4524,1,flying out to Arizona for vacation 
4525,1,Too late for lone martinis even if the new glass is awesome 
4526,0,"@CarolBomb Gawd, I hope so too. A genuine threat could possibly mean a repeat event, if we find her... "
4527,1,@lifeserial how was France? 
4528,1,@fughawzi A 17 year old mothering a soon to be 21 year old. Cute 
4529,1,@BATMANNN hey jess 
4530,0,Rate Limited by Twitter 
4531,0,Damn i can barely see Karen O. from here. how sad! 
4532,0,"@Shade360 well its to late to cancel, shopto have despatched my order  from the vids, it looks ok."
4533,0,"@MrBinks Weekend LOL. I did 16 days, have a day off tomorrow, then back to it on Saturday. "
4534,1,@DWsCoverGirl1 Hell yah the Knight brothers together 
4535,1,The sun shines like crazy in souther sweden. Not so in the rest of sweden it seems 
4536,1,It's a beautiful day! What better way to start than with a great cup'o joe? Enjoy the world around you and see the beauty around you 
4537,1,@gselmer thank you 
4538,0,My family is a bunch of hicks 
4539,0,@jojo_jtv WHAT! I was only gone for 30 minutes and you're already showing boobage without me? 
4540,0,"Awake. Still not done with the apartment. Oh, will this move ever be over? "
4541,0,talking 2 Josh. i miss himm 
4542,1,I hope the neighbours like my music!! ha! a bit of Flo Rida to wake them all up 
4543,0,@summerkiss he is taking my car there..yes my car that i just put 200 in for tires now the muffler needs done  pray for $ blessing
4544,1,@trent_reznor She got a little carried away and we've just been played 6 different mixes of Survivalism! What a way to start the day!!! 
4545,1,Y'all (fans) are the bomb!  Nuthing but luv to ya!! 
4546,1,Realised been quiet today on Twitter front. This work stuff really gets in the way  but websites don't build themselves. And now to eat...
4547,0,@Daphne38 Just after high schol my hair went past my should and stayed that way until last year. My sister cuts it now and won't allow it 
4548,0,"@EuanDewar yup, by me, if I can ever figure out where stourbridge is, I've been searching for the past 6 weeks "
4549,1,"@SamuelSemchuck dude, I would be all about it. "
4550,1,@LauraDee1213 Did you see the way I was dancing when I first saw U? U got me all excited &amp; shit! I'm ur biggest groupie! 
4551,1,"Annnnnnnnd, goodnight. "
4552,0,@bubblythoughts Think the kittens will get picked up today  they are SO adorable. I should put a pick up on here for you
4553,1,@tommcfly it's the best one 
4554,0,Came across a movie called &quot;Ninja Chearleaders&quot; on Showtime today. Was too scared to wath it. 
4555,0,"Naaa I will tape things eventually after I figure it out btr @Raatek @CocosButter hey, i missed ur broadcast yesterday ... no vid of it ? "
4556,0,I lost my voice...can't talk 
4557,1,I am so blessed.. 
4558,0,Ahhhhh Just Hit 29000 Miles On My Poor Man's G-35!!!    5000 miles to go till warantee is Over!!! 
4559,0,"@danosphere It's a beautiful MN day, but I'm stuck inside playing Zelda.  I've gotta play at least 10 hrs. today.  "
4560,0,miss you Helena  my little TinkerPana ...
4561,0,@charlene29 omg.. were you twittering while driving?  u okayy?
4562,1,@MarilynVasallo I'll be watching with you! I hope Twilight wins!  Go check out BrookieB.org!
4563,0,@djh I'd obviously have to agree that @jbh_dc beats you 
4564,0,Twitter was down  lol anyways boys are stupid and mornic sometimes and my now ex bf was two timeing me....it was a good day ha ha ha
4565,1,I am definitely a gaysian. 
4566,1,"@rickcannon - mr. means/hello is doing all the shirty biz, but i'll ask him the dealy (also thx  -nc"
4567,0,@matthewgoodwin he never calls me. 
4568,0,OMG! I missed my 2000th update  
4569,1,Back at the office. Soup'n'sandwiches  Work work!
4570,0,Damn!!! think my Ping.fm got hacked!! The Dick thing was not from me 
4571,0,noo ! i hate when one tree hill ends in a very good part!  it's make me feel bad jaja xd peyton nooo 
4572,0,Spilled ma fuckin frosties in work. Smells of milk now 
4573,0,@jmontano1 haha ef you jose  I would wanna babyy you last night haha cause you were sick! But I'm pretty sure on his way to RJs.
4574,1,@splendor83 You should get &quot;Twitter-Happy&quot; more often! 
4575,1,@WBrettWilson Hey Brett. How did you find me ? Thanks for following me on here  I like all you guys at the Den
4576,1,just had the usual sunday chat with the family  looking forward to seeing them all on tuesday!
4577,1,brokeback mountain was pretty awesome.
4578,1,"Nicely done Red Bull. Finally, the team I've supported since Stewart days in the 90s gets a win! "
4579,1,@jquesmith LMAO!!! Ewwww!!! INCEST!!! 
4580,1,Getting ready to take on the day. Have a lot of errands to run and what not. Hoping that everything turns out okay 
4581,0,"am so not sleepy, and I should be.  will try again in just a moment."
4582,1,@JSHodgins No problem. 
4583,1,@ditlev Very much so  http://bit.ly/Leees
4584,0,"@theTENDERONI can you forward the applestore pics to me, i ddnt get them  cmanisouk@yahoo.com. surry and thanx. whenver you have zetime."
4585,1,"In the new forest, caravans as far as they eye can see - am I in hell?! "
4586,1,People are strange - http://bit.ly/IoWup Why they don't like topless beaches? so cute 
4587,0,Anyway... tired now. A few drinks and some decent food later I am DEAD. ddeeaaaaddddd. Ugh work tomorrow. 
4588,1,Carpe diem quam minimum credula postero ï¿½ &quot;Seize the day and place no trust in tomorrow&quot;. Enjoying the long weekend. 
4589,1,@crysbreezy I'm gonna try this time  hi lovely!
4590,0,Getting up to work on Friday 
4591,0,"@HillaryOliver I need to learn the .epub standard &amp; hand-code, I hear. Some features are missing from the auto-converted files. "
4592,1,it's after 3 AM.!!  I think it's time to bed.!!  have a good night twitts.! ;))
4593,0,@ILikeBubbles Now you've just burst my bubble.  /pout
4594,0,it sucks that I'm in CA and I still have to wait 3 more hr to watch the awards   (X17Live live &gt; http://ustre.am/39qb)
4595,0,"@tourofmo Whoohoo -- wish it wasn't the same time as my &quot;big&quot; vaca, always come for a stage or two - but can't this year "
4596,1,@Chiamaka16 We miss you too 
4597,0,there is no breeze its freaking HOT ASS HELL 
4598,1,@randomlilnikki I think they did it just to laugh at you. 
4599,1,@rbailey952 he's a good kid. he's lasted this long  he's probably dismiss it all.
4600,1,"If the band you're in starts playing different tunes, I'll see you on the dark side of the moon. "
4601,1,@HannahElise01 i jst forogt to ask you did you get my txt bout having the money for bec's party  lol
4602,0,Back to revision 
4603,0,Now that I've figured everything out I get to stare at the pictures longingly until we can order. And then I get to play the waiting game 
4604,1,@Pink_n_Fluffy Hope you're having a GREAT day Elizabeth! PsychoBob  LOL
4605,0,@xbrookecorex ur so lucky i remember when i tried getting the boo doll they were all sold out 
4606,0,@skinnybonejones Yes.   I tried not to get murderous just a few minutes ago as a co-worker was making jokes about it.
4607,0,"@bitninja Nice, I'm writing a Twitter app myself, it's the XML parsing I'm having trouble with "
4608,1,"ukrainian cousine didnt dissapoint this time either. as usual a little off, but a full score for trying. great fun "
4609,1,"My roommate 20 feet away called me to ask if I wanted to get Lucky Boy because she didn't wanna walk. Wow, we're a lazy bunch, aren't we? "
4610,0,heading to @shinedrumco to see the crew and return my favorite drum set. boo 
4611,1,@mattgemmell your be OK 
4612,1,grooving out to slumdog millionaire soundtrack 
4613,0,Amy is back on air... but her wig is at the washers to get washed 
4614,0,Auch! My eclipse installation is corrupt. all sorts of error messages. have to reinstall. 
4615,1,@paulcarless Are you in Solihull for long? If tomorrow you're in brum got a plan for your night there 
4616,0,I was home sick today.  
4617,0,Mimis cafe is boring and I have nothing to do tonight 
4618,0,ing now. Poor baby. 
4619,0,"going to go revise ICT, revising about policies + such is boring "
4620,1,"@tommyreyes ohh but ice cream is so worth it especially for breakfast...yum lol now i want some, i might have a pancake actually. "
4621,0,"@paulmason10538 Hi, back from hol and this?  but as yer saying, good to get it over and done with. I rather enjoyed the pkg when I got one"
4622,0,I don't want to go to work 
4623,1,@terri5me2000 am good-swim felt nice 
4624,1,Is supposed to be revising but instead is raving it up with a bit of See U in the Dark by @honorsociety   
4625,1,"@ianlisk66 good day,...it'll be nice for you all to swim! "
4626,1,"@cgreentx agreed, but when it affects an entire organization of heavy email / web / social network users, auto block leads to chaos "
4627,1,"@marco1707 yikes, hope you dont tweet while you drive  have a safe journey!"
4628,0,"I have to see ppp =o damn, why isnt it on the internet yet? "
4629,0,Ugh my insides are turning  PS Happy Father's day
4630,1,"@lonkay scratch that, I am going home right now  fooood here I come!"
4631,0,@angelzdope Don't like coffee 
4632,1,I love Tucanos and I am not ashamed 
4633,0,"@mortade aww, i have many problems,. "
4634,0,"i dont feel very good. im emotionally and mentally drained. but im back in Vancouver right now, i'd rather be with Joel though "
4635,0,Twitpic from blackberry no work 
4636,1,"Yeah, surprise second set from Pandora's Box who were great yesterday  Mozzy Green not so hot, should play some major chords sometimes..."
4637,1,Going home in a bit 
4638,0,@pealuh I think I need to go to Twitterholics Anonymous...... 
4639,1,Well I don't think anything can be as bad as that pot 
4640,0,@the4400th what's going on with your birdie? 
4641,1,"@Andjelija Time is relative. To highlight this point, @Peppermaster's Granny just turned 107. "
4642,0,monday morning blue's 
4643,1,Hey @nyycarl07 !!  I DO attend BaseBall games....huge fan of @KnightsBaseball and @DurhamBulls..Not sure if we R going 2night 
4644,0,@IamSpectacular u having everybody goin nuts from the pics i aint see lol 
4645,0,LJ FAIL.  Lengthy entry gone without a trace. Autosaving draft did not work. CRUNCHBLOGGING AHEAD.
4646,0,@cmogle is there an upgrade? my software update doesn't show  @futurescape Am on 10.4.11 but Safari 4.0 isnt behaving.
4647,1,"@djR3Z No, that's just the quote from him that always sticks in my head. Makes me laugh. "
4648,1,Watching Buffy at @Muzzzza's 
4649,1,sang Cabaret  been wanting to for a while! yay! I looove this new karaoke place!!!
4650,0,gasp. i'm getting a new bed mattress on monday. i miss my old one!!! we've been through everything together! *sniff* 
4651,1,http://bit.ly/bhwsx  you know who to vote for.. DINA K 
4652,1,@BustaBusta the ting tings suck! 
4653,0,Gah why do I need to be cleaning on a day like this! Weather is perfect  why I can't I be wakeboarding right now
4654,0,"Mom isn't drinking, and I drank the last of the &quot;apple juice&quot; "
4655,1,"@adamcurry If I make a song sampling your @noagendastream , will you sue me? "
4656,0,I really do have a shopping problem  lmao
4657,1,About to watch UP in 3D 
4658,0,I know I shouldn't be saying this but fuck it..I'm horny as hell 
4659,0,"@ceibner  ok, I understand. Hugs to you, Mr3 and @maduck"
4660,0,@stomponjackie I need the beach too 
4661,1,"@winebride pint glass, shot glass and one of those lollipop rings "
4662,0,"a friendship that ended, never began...  ---oww...  ganun pala yun?"
4663,1,@NunoXEI you'll appreciate this one    http://bit.ly/16H5Md
4664,0,ooo i just wanna give ivanovic a big hug she looks knackered and cant get off court 
4665,1,I feel very productive  mm yay me.
4666,1,@Clostar14 youre getting a slap tomorrow 
4667,0,@JenWagnerWriter OMG I am so sick of the rain! All Sarah keeps saying is it better not be like this all summer. It's depressing 
4668,1,"@Helloween4545 Gonna make proper predictions just before, but i'll tell you what i'm hoping for! "
4669,0,spent most of the day scraping and staining my barn (not fun) and finding out from my contracter that a section of roof needs replacing 
4670,0,@rubadub1 what did I do to make Lyric mad?? 
4671,0,"disregard the last twitter update that i posted, please. i am sooooo tired that i am going crazy! i suck at spelling "
4672,1,@Sebastyne Nah....but I would be wearing an ipod listening to the song ina  photo. 
4673,1,@xxYOitsALEXxx ah i think i still got some water in my ear from the lake haha 
4674,0,Forcing calculus to be my best friend today. Why does math reject my love? 
4675,0,I got my braces tightened yesterday &amp; now it hurts to eat.. 
4676,1,My clients keep me going. 
4677,0,I just want the pain to go away.  HAHAHA
4678,0,- Gig was awesome! Am exahausted and so dont want to revise  Boo Hoo!
4679,0,@justinbieber just heard u on mix! so u say u like twitter but u never reply to anyones tweets 
4680,0,sooo sleepy and uber bored watching the gp with no sound 
4681,0,@PhoebeWilson05 yeah i bet that it did too  i wouldnt like to have 4 of my teeth punched out would you? :S
4682,0,No aquarius so far    All by my lonesome
4683,1,"@robwmay Did you manage to buy tickets? First time I've used that stubmatic, so wanted to check if it all went smoothly... "
4684,1,"I have forgotten how FUNNY my dad can really be...  &quot;What is this..fried bread crumbs? Yah, yah, yah.&quot;"
4685,1,bon. mode offline. Time to go back home...  c ya later!
4686,1,@KunoTV (wg. Indien) ... on a tracker near you 
4687,0,"@FOX10Spotlight Hey Fox10, I only have about 3-5 tweeters in Mobile, sorry  but I can try to get you more followers"
4688,0,@nicoldammit Ouch is right! Poor thing 
4689,1,just got home from church 
4690,0,On our way to the river still dont kno which one 
4691,0,I want a white iPhone 3gs 
4692,0,this is depressing 
4693,0,@gerardoudi hey Gerardo! (late response) that day i was talking bout forgiving my brother 4 givin me wrong directions! i got way to upset 
4694,1,don't judqe a book by its cover . looks aren't everythinq ! everybdy is beautiful n qods eyes! &amp; he's all dhat mattaz ! 
4695,0,@Viki_T  what's happened?
4696,0,Cant sleep  3:30am
4697,0,@teamjacob_101 When i went to the jonas brothers concert last year i saw Selena Gomez and i took a pic and my batteries ran outt 
4698,1,Time for another cup of java 
4699,1,@Josiegogo they grow beards all over do they now ? 
4700,1,@lisabohn taking a day off 
4701,0,I don't have a place to do a garage sale  sad face mcgee.
4702,0,I'm enjoying my lazy day. If only they could all be lazy days 
4703,0,I have to do my project all weekend 
4704,0,@KielysWorld awww! hope u feel better kiely! I know exactly how u feel!! 
4705,1,"&quot;you never gave me a chance, it was never desperation&quot; a song im writing  x"
4706,0," loads of people are going to t4 on the beach, is there anyone who ISNT going?!"
4707,0,@forensicmama You just brought 3 more HKs and a BST upon me! 
4708,1,@erucsbo yeah thanks pete. rub it in. nothing more shameful than being beat by an SA team 
4709,1,@androidtomato @_supernatural_ @HAMMER32 @Meehra *waves energetic like always*  Need a break before lunch to say hello to you.
4710,1,*yawn* just got home. Long night. So...good morning and sweet dreams! 
4711,1,@Mark_Hermes uhm.. hello din po..  do i know u po? i mean.. have we met before? )
4712,1,@maymaym I figured it might have something. to do with that Word-based process 
4713,0,totally FAILED . I can't make them interest with me  . ah it's ok . gotta study hard for tomorrow . booo!
4714,0,I miss Caroline Looney. 
4715,0,.@stevchaiguy WTH is up with skipping out early?! *steals all your pens that \work/* 
4716,1,Is heading home after a good night. 
4717,0,twitter's being a fuck! 
4718,0,Sort of sad. Went to get the photos off my camera &amp; no camera.  I had it on the Surfliner coming home. Must have left it on the train. 
4719,0,@h0neyb It probably won't cover the charges...sniff sniff 
4720,1,"@spencerpratt SPENCER. I LOVE YOU.  My main goal right now, is to get you to follow me, can you? hehe "
4721,0,"@stephaniecea No, no, no, not at all! I hate her  Haha"
4722,0,getting ready for work.. dont wanna go  just kill me now aha
4723,1,@sarah_janes yep  I'll post them tomorrow  I didn't bluetooth any to my phone...I may try to do that now
4724,0,@curiousidiot: well that's a bummer mine usually don't but tday will  ugh
4725,1,@emsha i challenge you to a tumblr blogout. 
4726,0,"meganpenworthy dressed as a character from Harry Potter and the Selfish Iron, though it looked more like Optimus Prime.."
4727,0,Blarg. I rhink im actually going to faint from this heat! Time to go have a shower and lie down. Got to get home from work first and shop 
4728,1,Can not wait to see new moon after that 
4729,0,Back from BCN 
4730,0,http://twitpic.com/6u4td - @GewoonLianne Not a very good picture. Sorry. 
4731,0,@KyKyKCQueen whyyyyy?  is this a bad thing?
4732,0,@DaveyKichens what book? i'd LOVE to be sleeping... its 8.37am and I'm at work! 
4733,1,@LORENZO_ yea i went back.. thanks 
4734,0,I am not having the best friday in the world... 
4735,1,@moonfrye ALWAYS coffee first 
4736,1,@petewentz eerrrrrrrrr.......... no i would say not.  i heart ur background though!
4737,1,@amyzsenai Thank you! 
4738,1,@Veggie_ yea. ur nvr gona like ALL ur co-workers haha... but the kids make me laugh  its an easy job
4739,0,My twitter keep rejecting me from following Shaye .. But I love her?? 
4740,1,"@paddydonnelly yeah they rock, so not suprising I love them. I'd love to use them but I think actually they are too classy for my blog "
4741,0,"@theartie no, but my compositions are all in a format that no one but someone with the program can read for now anyways "
4742,1,this day 
4743,1,Niki Aguirre's 29 Ways to Drown is on the list for the just-launched People's Book Prize. Please vote for it: http://tr.im/n1Bm  - Pedro 
4744,0,@ChrissyAsad is the fat kid invited? If he is I'm not coming 
4745,1,@Lutzee and thanks! 
4746,1,@blathering we can meet up there another day! 
4747,1,Good Morning Everyone! Monday morning &amp; it's warm &amp; sunny again 
4748,0,someone please go take this sociology test for me today! 
4749,1,@janeybelle15 morning sounds like hard work 
4750,0,Gotta say good bye to a good friend today 
4751,0,Watchin a video of JB  i miss u guys!!!!! @Jonasbrothers
4752,1,playing 'broken strings' on guitar.... 
4753,1,@mrskathcullen It's 11:30AM here still 
4754,1,@rotting ah.  okay.  I can forgive you for liking peanut butter. and potatoes.  baked potatoes &amp; mashed potatoes are the best.
4755,1,@ClaireRx have i converted you to a fan then? haha 
4756,0,ugh i tried... cant make it downtown &amp; to the rink due to family coming in town ! RUINED MY DAY ! 
4757,1,i wanna rock your soul! 
4758,0,There was a scavenger hunt and i lost!.... And i scraped my knee at debut practice  and its puffy bruised.
4759,1,Lg is 501 pages 
4760,0,"Viso also got involved. Sheesh, he's still without a finish. "
4761,0,@kevinmadison I can't dm you. Since you're  not a follower. 
4762,0,"No practice today, thanks weather "
4763,1,Working on new features for twitter-patter.com - launch in three weeks - delayed two weeks due to client additions.  
4764,1,"Thesis making, accomplished! Yay! Waiting for December board. "
4765,1,Done with school until May 16! Yay! Too bad for May 15th's surgery though...gonna hurt. Gonna hurt baaaad. 
4766,0,@VATD i knows but its still sad 
4767,1,hey!! at home about to sleep i cant believe weekend finished so fast! happy mothers day!! good morning and have a great sleep 
4768,0,crying like a baby at p.s i love you   
4769,0,Ugh. I have a migrane 
4770,0,@MrCrys I hope u dnt get sick 
4771,1,@taylorswift13 Its Actually A REALLY Nice Day In England. Ive Been Sun Bathing Whilst Listening To Your Album All Afternoon  Love Yuu 
4772,1,G'morning Twitter famly!! bout to start my day &amp; get my gear for my show tonite in Hollywood. Hope yall can make it! Thanks for coming 
4773,1,Diversity Too Win. 
4774,1,"@ThisIsDavina Can you do an exercise video that mostly involves sitting down and eating pizza?  Superfit's good, but it's hard work! "
4775,1,@ABBSound Ñƒ Ð¼ÐµÐ½Ñ? Ñ?ÐµÐ¹Ñ‡Ð°Ñ? ÐºÐ°ÐºÑ‚Ð¾ Ð±Ð¾Ð»ÑŒÑˆÐµ Ð²Ñ?Ðµ Ñ?Ð½Ð´ÐµÐºÑ? Ð½Ð°Ñ‡Ð¸Ð½Ð°ÑŽ.. ÑƒÐ¶Ðµ Ð½Ð°Ð²ÐµÑ€Ð½Ð¾ Ð¿Ñ€Ð¾Ñ†ÐµÐ½Ñ‚Ð¾Ð² Ð´Ð¾ 40. Ð½Ð¾ Ð¿Ð¾ÐºÐ° Ð³ÑƒÐ³Ð¾Ð» Ð²Ð¿ÐµÑ€ÐµÐ´Ð¸ 
4776,1,Talking to alicia about twitter 
4777,0,@DoinItWell Are you leaving? 
4778,1,A day in Rockport day for us.  2 e-sessions on the rocky North Shore coast coming up! With some warm weather and sun thrown in for fun. 
4779,0,"After the first long bike ride of the season yesterday, my muscles were on fire last night. Ouch. "
4780,1,Marikos Masterwords of the last days: &quot;Jonadaan&quot; and &quot;Moffaa&quot; 
4781,0,"Last soccer games this morning.  They're at the same time, sadly: N and I can't both watch both.  "
4782,1,@carriebellus thanks kitten! 
4783,1,@ kimmoinsanity okayy i got a key to the gate  i cant wait  D.Bogaczyk
4784,1,"just realised i have some reading to do in tonights book club,if i decide to go "
4785,1,@RyanReynolds76 Hey! Do you know when Ryan is supposed to &quot;ride across the Northwest Territories with [his] brother&quot;? 
4786,1,@RacquelN lol that is too funny; what brought that on?  
4787,1,@vietnameseyum It shrunk... alot.  But you'll get the point. All of Zul'jin was yelling at me 
4788,1,"@kodyfromsgink thanksss soo muchh sweetums for the exam review, you made my lifeeeeee ! "
4789,1,@amandabaybee09 chasers 9pm dont forget!!  plus got rando missed call from international numba agen during boxing :S + hows sstv goin ;D x
4790,1,"@loochan do you have one, sneaky Snoes "
